Easting[m],Northing[m],Elevation[m],Density[g/cm3],Elevation_Diff
336400.0,4264050.0,510.0,2.64,10.0
336400.0,4264150.0,510.0,2.64,10.0
336400.0,4264250.0,510.0,2.64,10.0
336400.0,4264350.0,510.0,2.64,10.0
336400.0,4264450.0,510.0,2.64,10.0
336400.0,4264550.0,510.0,2.64,10.0
336400.0,4264650.0,510.0,2.65,10.0
336400.0,4264750.0,510.0,2.68,10.0
336400.0,4264850.0,510.0,2.72,10.0
336400.0,4264950.0,510.0,2.77,10.0
336400.0,4265050.0,510.0,2.8,10.0
336400.0,4265150.0,510.0,2.82,10.0
336500.0,4259950.0,510.0,2.64,10.0
336500.0,4260050.0,510.0,2.64,10.0
336500.0,4260150.0,510.0,2.64,10.0
336500.0,4260250.0,510.0,2.64,10.0
336500.0,4260350.0,510.0,2.64,10.0
336500.0,4260450.0,510.0,2.64,10.0
336500.0,4260550.0,510.0,2.64,10.0
336500.0,4260650.0,510.0,2.64,10.0
336500.0,4260750.0,510.0,2.64,10.0
336500.0,4260850.0,510.0,2.64,10.0
336500.0,4260950.0,510.0,2.64,10.0
336500.0,4261050.0,510.0,2.64,10.0
336500.0,4261150.0,510.0,2.64,10.0
336500.0,4261250.0,510.0,2.64,10.0
336500.0,4261350.0,510.0,2.64,10.0
336500.0,4261450.0,510.0,2.64,10.0
336500.0,4261550.0,510.0,2.64,10.0
336500.0,4261650.0,510.0,2.64,10.0
336500.0,4261750.0,510.0,2.64,10.0
336500.0,4261850.0,510.0,2.64,10.0
336500.0,4261950.0,510.0,2.64,10.0
336500.0,4262050.0,510.0,2.64,10.0
336500.0,4262150.0,510.0,2.64,10.0
336500.0,4262250.0,510.0,2.64,10.0
336500.0,4262350.0,510.0,2.64,10.0
336500.0,4262450.0,510.0,2.64,10.0
336500.0,4262550.0,510.0,2.64,10.0
336500.0,4262650.0,510.0,2.64,10.0
336500.0,4262750.0,510.0,2.64,10.0
336500.0,4262850.0,510.0,2.64,10.0
336500.0,4262950.0,510.0,2.64,10.0
336500.0,4263050.0,510.0,2.64,10.0
336500.0,4263150.0,510.0,2.64,10.0
336500.0,4263250.0,510.0,2.64,10.0
336500.0,4263350.0,510.0,2.64,10.0
336500.0,4263450.0,510.0,2.64,10.0
336500.0,4263550.0,510.0,2.64,10.0
336500.0,4263650.0,510.0,2.64,10.0
336500.0,4263750.0,510.0,2.64,10.0
336500.0,4263850.0,510.0,2.64,10.0
336500.0,4263950.0,510.0,2.64,10.0
336500.0,4264050.0,510.0,2.64,10.0
336500.0,4264150.0,510.0,2.64,10.0
336500.0,4264250.0,510.0,2.64,10.0
336500.0,4264350.0,510.0,2.64,10.0
336500.0,4264450.0,510.0,2.64,10.0
336500.0,4264550.0,510.0,2.66,10.0
336500.0,4264650.0,510.0,2.7,10.0
336500.0,4264750.0,510.0,2.75,10.0
336500.0,4264850.0,510.0,2.8,10.0
336500.0,4264950.0,510.0,2.82,10.0
336500.0,4265050.0,510.0,2.84,10.0
336500.0,4265150.0,510.0,2.84,10.0
336600.0,4259950.0,510.0,2.64,10.0
336600.0,4260050.0,510.0,2.64,10.0
336600.0,4260150.0,510.0,2.64,10.0
336600.0,4260250.0,510.0,2.64,10.0
336600.0,4260350.0,510.0,2.64,10.0
336600.0,4260450.0,510.0,2.64,10.0
336600.0,4260550.0,510.0,2.64,10.0
336600.0,4260650.0,510.0,2.64,10.0
336600.0,4260750.0,510.0,2.64,10.0
336600.0,4260850.0,510.0,2.64,10.0
336600.0,4260950.0,510.0,2.64,10.0
336600.0,4261050.0,510.0,2.64,10.0
336600.0,4261150.0,510.0,2.64,10.0
336600.0,4261250.0,510.0,2.64,10.0
336600.0,4261350.0,510.0,2.64,10.0
336600.0,4261450.0,510.0,2.64,10.0
336600.0,4261550.0,510.0,2.64,10.0
336600.0,4261650.0,510.0,2.64,10.0
336600.0,4261750.0,510.0,2.64,10.0
336600.0,4261850.0,510.0,2.64,10.0
336600.0,4261950.0,510.0,2.64,10.0
336600.0,4262050.0,510.0,2.64,10.0
336600.0,4262150.0,510.0,2.64,10.0
336600.0,4262250.0,510.0,2.64,10.0
336600.0,4262350.0,510.0,2.64,10.0
336600.0,4262450.0,510.0,2.64,10.0
336600.0,4262550.0,510.0,2.64,10.0
336600.0,4262650.0,510.0,2.64,10.0
336600.0,4262750.0,510.0,2.64,10.0
336600.0,4262850.0,510.0,2.64,10.0
336600.0,4262950.0,510.0,2.64,10.0
336600.0,4263050.0,510.0,2.64,10.0
336600.0,4263150.0,510.0,2.64,10.0
336600.0,4263250.0,510.0,2.64,10.0
336600.0,4263350.0,510.0,2.64,10.0
336600.0,4263450.0,510.0,2.64,10.0
336600.0,4263550.0,510.0,2.64,10.0
336600.0,4263650.0,510.0,2.64,10.0
336600.0,4263750.0,510.0,2.64,10.0
336600.0,4263850.0,510.0,2.64,10.0
336600.0,4263950.0,510.0,2.64,10.0
336600.0,4264050.0,510.0,2.64,10.0
336600.0,4264150.0,510.0,2.64,10.0
336600.0,4264250.0,510.0,2.64,10.0
336600.0,4264350.0,510.0,2.64,10.0
336600.0,4264450.0,510.0,2.66,10.0
336600.0,4264550.0,510.0,2.71,10.0
336600.0,4264650.0,510.0,2.77,10.0
336600.0,4264750.0,510.0,2.81,10.0
336600.0,4264850.0,510.0,2.83,10.0
336600.0,4264950.0,510.0,2.84,10.0
336600.0,4265050.0,510.0,2.85,10.0
336600.0,4265150.0,510.0,2.85,10.0
336700.0,4259950.0,510.0,2.64,10.0
336700.0,4260050.0,510.0,2.64,10.0
336700.0,4260150.0,510.0,2.64,10.0
336700.0,4260250.0,510.0,2.64,10.0
336700.0,4260350.0,510.0,2.64,10.0
336700.0,4260450.0,510.0,2.64,10.0
336700.0,4260550.0,510.0,2.64,10.0
336700.0,4260650.0,510.0,2.64,10.0
336700.0,4260750.0,510.0,2.64,10.0
336700.0,4260850.0,510.0,2.64,10.0
336700.0,4260950.0,510.0,2.64,10.0
336700.0,4261050.0,510.0,2.64,10.0
336700.0,4261150.0,510.0,2.64,10.0
336700.0,4261250.0,510.0,2.64,10.0
336700.0,4261350.0,510.0,2.64,10.0
336700.0,4261450.0,510.0,2.64,10.0
336700.0,4261550.0,510.0,2.64,10.0
336700.0,4261650.0,510.0,2.64,10.0
336700.0,4261750.0,510.0,2.64,10.0
336700.0,4261850.0,510.0,2.64,10.0
336700.0,4261950.0,510.0,2.64,10.0
336700.0,4262050.0,510.0,2.64,10.0
336700.0,4262150.0,510.0,2.64,10.0
336700.0,4262250.0,510.0,2.64,10.0
336700.0,4262350.0,510.0,2.64,10.0
336700.0,4262450.0,510.0,2.64,10.0
336700.0,4262550.0,510.0,2.64,10.0
336700.0,4262650.0,510.0,2.64,10.0
336700.0,4262750.0,510.0,2.64,10.0
336700.0,4262850.0,510.0,2.64,10.0
336700.0,4262950.0,510.0,2.64,10.0
336700.0,4263050.0,510.0,2.64,10.0
336700.0,4263150.0,510.0,2.64,10.0
336700.0,4263250.0,510.0,2.64,10.0
336700.0,4263350.0,510.0,2.64,10.0
336700.0,4263450.0,510.0,2.64,10.0
336700.0,4263550.0,510.0,2.64,10.0
336700.0,4263650.0,510.0,2.64,10.0
336700.0,4263750.0,510.0,2.64,10.0
336700.0,4263850.0,510.0,2.64,10.0
336700.0,4263950.0,510.0,2.64,10.0
336700.0,4264050.0,510.0,2.64,10.0
336700.0,4264150.0,510.0,2.64,10.0
336700.0,4264250.0,510.0,2.64,10.0
336700.0,4264350.0,510.0,2.66,10.0
336700.0,4264450.0,510.0,2.72,10.0
336700.0,4264550.0,510.0,2.78,10.0
336700.0,4264650.0,510.0,2.82,10.0
336700.0,4264750.0,510.0,2.84,10.0
336700.0,4264850.0,510.0,2.85,10.0
336700.0,4264950.0,510.0,2.85,10.0
336700.0,4265050.0,510.0,2.85,10.0
336700.0,4265150.0,510.0,2.86,10.0
336800.0,4259950.0,510.0,2.64,10.0
336800.0,4260050.0,510.0,2.64,10.0
336800.0,4260150.0,510.0,2.64,10.0
336800.0,4260250.0,510.0,2.64,10.0
336800.0,4260350.0,510.0,2.64,10.0
336800.0,4260450.0,510.0,2.64,10.0
336800.0,4260550.0,510.0,2.64,10.0
336800.0,4260650.0,510.0,2.64,10.0
336800.0,4260750.0,510.0,2.64,10.0
336800.0,4260850.0,510.0,2.64,10.0
336800.0,4260950.0,510.0,2.64,10.0
336800.0,4261050.0,510.0,2.64,10.0
336800.0,4261150.0,510.0,2.64,10.0
336800.0,4261250.0,510.0,2.64,10.0
336800.0,4261350.0,510.0,2.64,10.0
336800.0,4261450.0,510.0,2.64,10.0
336800.0,4261550.0,510.0,2.64,10.0
336800.0,4261650.0,510.0,2.64,10.0
336800.0,4261750.0,510.0,2.64,10.0
336800.0,4261850.0,510.0,2.64,10.0
336800.0,4261950.0,510.0,2.64,10.0
336800.0,4262050.0,510.0,2.64,10.0
336800.0,4262150.0,510.0,2.64,10.0
336800.0,4262250.0,510.0,2.64,10.0
336800.0,4262350.0,510.0,2.64,10.0
336800.0,4262450.0,510.0,2.64,10.0
336800.0,4262550.0,510.0,2.64,10.0
336800.0,4262650.0,510.0,2.64,10.0
336800.0,4262750.0,510.0,2.64,10.0
336800.0,4262850.0,510.0,2.64,10.0
336800.0,4262950.0,510.0,2.64,10.0
336800.0,4263050.0,510.0,2.64,10.0
336800.0,4263150.0,510.0,2.64,10.0
336800.0,4263250.0,510.0,2.64,10.0
336800.0,4263350.0,510.0,2.64,10.0
336800.0,4263450.0,510.0,2.64,10.0
336800.0,4263550.0,510.0,2.64,10.0
336800.0,4263650.0,510.0,2.64,10.0
336800.0,4263750.0,510.0,2.64,10.0
336800.0,4263850.0,510.0,2.64,10.0
336800.0,4263950.0,510.0,2.64,10.0
336800.0,4264050.0,510.0,2.64,10.0
336800.0,4264150.0,510.0,2.64,10.0
336800.0,4264250.0,510.0,2.66,10.0
336800.0,4264350.0,510.0,2.72,10.0
336800.0,4264450.0,510.0,2.78,10.0
336800.0,4264550.0,510.0,2.82,10.0
336800.0,4264650.0,510.0,2.84,10.0
336800.0,4264750.0,510.0,2.85,10.0
336800.0,4264850.0,510.0,2.85,10.0
336800.0,4264950.0,510.0,2.86,10.0
336800.0,4265050.0,510.0,2.86,10.0
336800.0,4265150.0,510.0,2.86,10.0
336900.0,4259950.0,510.0,2.64,10.0
336900.0,4260050.0,510.0,2.64,10.0
336900.0,4260150.0,510.0,2.64,10.0
336900.0,4260250.0,510.0,2.64,10.0
336900.0,4260350.0,510.0,2.64,10.0
336900.0,4260450.0,510.0,2.64,10.0
336900.0,4260550.0,510.0,2.64,10.0
336900.0,4260650.0,510.0,2.64,10.0
336900.0,4260750.0,510.0,2.64,10.0
336900.0,4260850.0,510.0,2.64,10.0
336900.0,4260950.0,510.0,2.64,10.0
336900.0,4261050.0,510.0,2.64,10.0
336900.0,4261150.0,510.0,2.64,10.0
336900.0,4261250.0,510.0,2.64,10.0
336900.0,4261350.0,510.0,2.64,10.0
336900.0,4261450.0,510.0,2.64,10.0
336900.0,4261550.0,510.0,2.64,10.0
336900.0,4261650.0,510.0,2.64,10.0
336900.0,4261750.0,510.0,2.64,10.0
336900.0,4261850.0,510.0,2.64,10.0
336900.0,4261950.0,510.0,2.64,10.0
336900.0,4262050.0,510.0,2.64,10.0
336900.0,4262150.0,510.0,2.64,10.0
336900.0,4262250.0,510.0,2.64,10.0
336900.0,4262350.0,510.0,2.64,10.0
336900.0,4262450.0,510.0,2.64,10.0
336900.0,4262550.0,510.0,2.64,10.0
336900.0,4262650.0,510.0,2.64,10.0
336900.0,4262750.0,510.0,2.64,10.0
336900.0,4262850.0,510.0,2.64,10.0
336900.0,4262950.0,510.0,2.64,10.0
336900.0,4263050.0,510.0,2.64,10.0
336900.0,4263150.0,510.0,2.64,10.0
336900.0,4263250.0,510.0,2.64,10.0
336900.0,4263350.0,510.0,2.64,10.0
336900.0,4263450.0,510.0,2.64,10.0
336900.0,4263550.0,510.0,2.64,10.0
336900.0,4263650.0,510.0,2.64,10.0
336900.0,4263750.0,510.0,2.64,10.0
336900.0,4263850.0,510.0,2.64,10.0
336900.0,4263950.0,510.0,2.64,10.0
336900.0,4264050.0,510.0,2.64,10.0
336900.0,4264150.0,510.0,2.66,10.0
336900.0,4264250.0,510.0,2.71,10.0
336900.0,4264350.0,510.0,2.77,10.0
336900.0,4264450.0,510.0,2.82,10.0
336900.0,4264550.0,510.0,2.84,10.0
336900.0,4264650.0,510.0,2.85,10.0
336900.0,4264750.0,510.0,2.85,10.0
336900.0,4264850.0,510.0,2.86,10.0
336900.0,4264950.0,510.0,2.86,10.0
336900.0,4265050.0,510.0,2.86,10.0
336900.0,4265150.0,510.0,2.86,10.0
337000.0,4259950.0,510.0,2.64,10.0
337000.0,4260050.0,510.0,2.64,10.0
337000.0,4260150.0,510.0,2.64,10.0
337000.0,4260250.0,510.0,2.64,10.0
337000.0,4260350.0,510.0,2.64,10.0
337000.0,4260450.0,510.0,2.64,10.0
337000.0,4260550.0,510.0,2.64,10.0
337000.0,4260650.0,510.0,2.64,10.0
337000.0,4260750.0,510.0,2.64,10.0
337000.0,4260850.0,510.0,2.64,10.0
337000.0,4260950.0,510.0,2.64,10.0
337000.0,4261050.0,510.0,2.64,10.0
337000.0,4261150.0,510.0,2.64,10.0
337000.0,4261250.0,510.0,2.64,10.0
337000.0,4261350.0,510.0,2.64,10.0
337000.0,4261450.0,510.0,2.64,10.0
337000.0,4261550.0,510.0,2.64,10.0
337000.0,4261650.0,510.0,2.64,10.0
337000.0,4261750.0,510.0,2.64,10.0
337000.0,4261850.0,510.0,2.64,10.0
337000.0,4261950.0,510.0,2.64,10.0
337000.0,4262050.0,510.0,2.64,10.0
337000.0,4262150.0,510.0,2.64,10.0
337000.0,4262250.0,510.0,2.64,10.0
337000.0,4262350.0,510.0,2.64,10.0
337000.0,4262450.0,510.0,2.64,10.0
337000.0,4262550.0,510.0,2.64,10.0
337000.0,4262650.0,510.0,2.64,10.0
337000.0,4262750.0,510.0,2.64,10.0
337000.0,4262850.0,510.0,2.64,10.0
337000.0,4262950.0,510.0,2.64,10.0
337000.0,4263050.0,510.0,2.64,10.0
337000.0,4263150.0,510.0,2.64,10.0
337000.0,4263250.0,510.0,2.64,10.0
337000.0,4263350.0,510.0,2.64,10.0
337000.0,4263450.0,510.0,2.64,10.0
337000.0,4263550.0,510.0,2.64,10.0
337000.0,4263650.0,510.0,2.64,10.0
337000.0,4263750.0,510.0,2.64,10.0
337000.0,4263850.0,510.0,2.64,10.0
337000.0,4263950.0,510.0,2.64,10.0
337000.0,4264050.0,510.0,2.65,10.0
337000.0,4264150.0,510.0,2.69,10.0
337000.0,4264250.0,510.0,2.75,10.0
337000.0,4264350.0,510.0,2.8,10.0
337000.0,4264450.0,510.0,2.83,10.0
337000.0,4264550.0,510.0,2.84,10.0
337000.0,4264650.0,510.0,2.85,10.0
337000.0,4264750.0,510.0,2.85,10.0
337000.0,4264850.0,510.0,2.86,10.0
337000.0,4264950.0,510.0,2.86,10.0
337000.0,4265050.0,510.0,2.86,10.0
337000.0,4265150.0,510.0,2.86,10.0
337100.0,4259950.0,510.0,2.64,10.0
337100.0,4260050.0,510.0,2.64,10.0
337100.0,4260150.0,510.0,2.64,10.0
337100.0,4260250.0,510.0,2.64,10.0
337100.0,4260350.0,510.0,2.64,10.0
337100.0,4260450.0,510.0,2.64,10.0
337100.0,4260550.0,510.0,2.64,10.0
337100.0,4260650.0,510.0,2.64,10.0
337100.0,4260750.0,510.0,2.64,10.0
337100.0,4260850.0,510.0,2.64,10.0
337100.0,4260950.0,510.0,2.64,10.0
337100.0,4261050.0,510.0,2.64,10.0
337100.0,4261150.0,510.0,2.64,10.0
337100.0,4261250.0,510.0,2.64,10.0
337100.0,4261350.0,510.0,2.64,10.0
337100.0,4261450.0,510.0,2.64,10.0
337100.0,4261550.0,510.0,2.64,10.0
337100.0,4261650.0,510.0,2.64,10.0
337100.0,4261750.0,510.0,2.64,10.0
337100.0,4261850.0,510.0,2.64,10.0
337100.0,4261950.0,510.0,2.64,10.0
337100.0,4262050.0,510.0,2.64,10.0
337100.0,4262150.0,510.0,2.64,10.0
337100.0,4262250.0,510.0,2.64,10.0
337100.0,4262350.0,510.0,2.64,10.0
337100.0,4262450.0,510.0,2.64,10.0
337100.0,4262550.0,510.0,2.64,10.0
337100.0,4262650.0,510.0,2.64,10.0
337100.0,4262750.0,510.0,2.64,10.0
337100.0,4262850.0,510.0,2.64,10.0
337100.0,4262950.0,510.0,2.64,10.0
337100.0,4263050.0,510.0,2.64,10.0
337100.0,4263150.0,510.0,2.64,10.0
337100.0,4263250.0,510.0,2.64,10.0
337100.0,4263350.0,510.0,2.64,10.0
337100.0,4263450.0,510.0,2.64,10.0
337100.0,4263550.0,510.0,2.64,10.0
337100.0,4263650.0,510.0,2.64,10.0
337100.0,4263750.0,510.0,2.64,10.0
337100.0,4263850.0,510.0,2.64,10.0
337100.0,4263950.0,510.0,2.64,10.0
337100.0,4264050.0,510.0,2.66,10.0
337100.0,4264150.0,510.0,2.72,10.0
337100.0,4264250.0,510.0,2.78,10.0
337100.0,4264350.0,510.0,2.81,10.0
337100.0,4264450.0,510.0,2.83,10.0
337100.0,4264550.0,510.0,2.85,10.0
337100.0,4264650.0,510.0,2.85,10.0
337100.0,4264750.0,510.0,2.85,10.0
337100.0,4264850.0,510.0,2.86,10.0
337100.0,4264950.0,510.0,2.86,10.0
337100.0,4265050.0,510.0,2.86,10.0
337100.0,4265150.0,510.0,2.86,10.0
337200.0,4259950.0,510.0,2.64,10.0
337200.0,4260050.0,510.0,2.64,10.0
337200.0,4260150.0,510.0,2.64,10.0
337200.0,4260250.0,510.0,2.64,10.0
337200.0,4260350.0,510.0,2.64,10.0
337200.0,4260450.0,510.0,2.64,10.0
337200.0,4260550.0,510.0,2.64,10.0
337200.0,4260650.0,510.0,2.64,10.0
337200.0,4260750.0,510.0,2.64,10.0
337200.0,4260850.0,510.0,2.64,10.0
337200.0,4260950.0,510.0,2.64,10.0
337200.0,4261050.0,510.0,2.64,10.0
337200.0,4261150.0,510.0,2.64,10.0
337200.0,4261250.0,510.0,2.64,10.0
337200.0,4261350.0,510.0,2.64,10.0
337200.0,4261450.0,510.0,2.64,10.0
337200.0,4261550.0,510.0,2.64,10.0
337200.0,4261650.0,510.0,2.64,10.0
337200.0,4261750.0,510.0,2.64,10.0
337200.0,4261850.0,510.0,2.64,10.0
337200.0,4261950.0,510.0,2.64,10.0
337200.0,4262050.0,510.0,2.64,10.0
337200.0,4262150.0,510.0,2.64,10.0
337200.0,4262250.0,510.0,2.64,10.0
337200.0,4262350.0,510.0,2.64,10.0
337200.0,4262450.0,510.0,2.64,10.0
337200.0,4262550.0,510.0,2.64,10.0
337200.0,4262650.0,510.0,2.64,10.0
337200.0,4262750.0,510.0,2.64,10.0
337200.0,4262850.0,510.0,2.64,10.0
337200.0,4262950.0,510.0,2.64,10.0
337200.0,4263050.0,510.0,2.64,10.0
337200.0,4263150.0,510.0,2.64,10.0
337200.0,4263250.0,510.0,2.64,10.0
337200.0,4263350.0,510.0,2.64,10.0
337200.0,4263450.0,510.0,2.64,10.0
337200.0,4263550.0,510.0,2.64,10.0
337200.0,4263650.0,510.0,2.64,10.0
337200.0,4263750.0,510.0,2.64,10.0
337200.0,4263850.0,510.0,2.64,10.0
337200.0,4263950.0,510.0,2.65,10.0
337200.0,4264050.0,510.0,2.67,10.0
337200.0,4264150.0,510.0,2.72,10.0
337200.0,4264250.0,510.0,2.78,10.0
337200.0,4264350.0,510.0,2.82,10.0
337200.0,4264450.0,510.0,2.84,10.0
337200.0,4264550.0,510.0,2.85,10.0
337200.0,4264650.0,510.0,2.85,10.0
337200.0,4264750.0,510.0,2.85,10.0
337200.0,4264850.0,510.0,2.86,10.0
337200.0,4264950.0,510.0,2.86,10.0
337200.0,4265050.0,510.0,2.86,10.0
337200.0,4265150.0,510.0,2.86,10.0
337300.0,4259950.0,510.0,2.64,10.0
337300.0,4260050.0,510.0,2.64,10.0
337300.0,4260150.0,510.0,2.64,10.0
337300.0,4260250.0,510.0,2.64,10.0
337300.0,4260350.0,510.0,2.64,10.0
337300.0,4260450.0,510.0,2.64,10.0
337300.0,4260550.0,510.0,2.64,10.0
337300.0,4260650.0,510.0,2.64,10.0
337300.0,4260750.0,510.0,2.64,10.0
337300.0,4260850.0,510.0,2.64,10.0
337300.0,4260950.0,510.0,2.64,10.0
337300.0,4261050.0,510.0,2.64,10.0
337300.0,4261150.0,510.0,2.64,10.0
337300.0,4261250.0,510.0,2.64,10.0
337300.0,4261350.0,510.0,2.64,10.0
337300.0,4261450.0,510.0,2.64,10.0
337300.0,4261550.0,510.0,2.64,10.0
337300.0,4261650.0,510.0,2.64,10.0
337300.0,4261750.0,510.0,2.64,10.0
337300.0,4261850.0,510.0,2.64,10.0
337300.0,4261950.0,510.0,2.64,10.0
337300.0,4262050.0,510.0,2.64,10.0
337300.0,4262150.0,510.0,2.64,10.0
337300.0,4262250.0,510.0,2.64,10.0
337300.0,4262350.0,510.0,2.64,10.0
337300.0,4262450.0,510.0,2.64,10.0
337300.0,4262550.0,510.0,2.64,10.0
337300.0,4262650.0,510.0,2.64,10.0
337300.0,4262750.0,510.0,2.64,10.0
337300.0,4262850.0,510.0,2.64,10.0
337300.0,4262950.0,510.0,2.64,10.0
337300.0,4263050.0,510.0,2.64,10.0
337300.0,4263150.0,510.0,2.64,10.0
337300.0,4263250.0,510.0,2.64,10.0
337300.0,4263350.0,510.0,2.64,10.0
337300.0,4263450.0,510.0,2.64,10.0
337300.0,4263550.0,510.0,2.64,10.0
337300.0,4263650.0,510.0,2.64,10.0
337300.0,4263750.0,510.0,2.64,10.0
337300.0,4263850.0,510.0,2.64,10.0
337300.0,4263950.0,510.0,2.64,10.0
337300.0,4264050.0,510.0,2.66,10.0
337300.0,4264150.0,510.0,2.71,10.0
337300.0,4264250.0,510.0,2.77,10.0
337300.0,4264350.0,510.0,2.81,10.0
337300.0,4264450.0,510.0,2.83,10.0
337300.0,4264550.0,510.0,2.84,10.0
337300.0,4264650.0,510.0,2.85,10.0
337300.0,4264750.0,510.0,2.85,10.0
337300.0,4264850.0,510.0,2.86,10.0
337300.0,4264950.0,510.0,2.86,10.0
337300.0,4265050.0,510.0,2.86,10.0
337300.0,4265150.0,510.0,2.86,10.0
337400.0,4259950.0,510.0,2.64,10.0
337400.0,4260050.0,510.0,2.64,10.0
337400.0,4260150.0,510.0,2.64,10.0
337400.0,4260250.0,510.0,2.64,10.0
337400.0,4260350.0,510.0,2.64,10.0
337400.0,4260450.0,510.0,2.64,10.0
337400.0,4260550.0,510.0,2.64,10.0
337400.0,4260650.0,510.0,2.64,10.0
337400.0,4260750.0,510.0,2.64,10.0
337400.0,4260850.0,510.0,2.64,10.0
337400.0,4260950.0,510.0,2.64,10.0
337400.0,4261050.0,510.0,2.64,10.0
337400.0,4261150.0,510.0,2.64,10.0
337400.0,4261250.0,510.0,2.64,10.0
337400.0,4261350.0,510.0,2.64,10.0
337400.0,4261450.0,510.0,2.64,10.0
337400.0,4261550.0,510.0,2.64,10.0
337400.0,4261650.0,510.0,2.64,10.0
337400.0,4261750.0,510.0,2.64,10.0
337400.0,4261850.0,510.0,2.64,10.0
337400.0,4261950.0,510.0,2.64,10.0
337400.0,4262050.0,510.0,2.64,10.0
337400.0,4262150.0,510.0,2.64,10.0
337400.0,4262250.0,510.0,2.64,10.0
337400.0,4262350.0,510.0,2.64,10.0
337400.0,4262450.0,510.0,2.64,10.0
337400.0,4262550.0,510.0,2.64,10.0
337400.0,4262650.0,510.0,2.64,10.0
337400.0,4262750.0,510.0,2.64,10.0
337400.0,4262850.0,510.0,2.64,10.0
337400.0,4262950.0,510.0,2.64,10.0
337400.0,4263050.0,510.0,2.64,10.0
337400.0,4263150.0,510.0,2.64,10.0
337400.0,4263250.0,510.0,2.64,10.0
337400.0,4263350.0,510.0,2.64,10.0
337400.0,4263450.0,510.0,2.64,10.0
337400.0,4263550.0,510.0,2.64,10.0
337400.0,4263650.0,510.0,2.64,10.0
337400.0,4263750.0,510.0,2.64,10.0
337400.0,4263850.0,510.0,2.64,10.0
337400.0,4263950.0,510.0,2.64,10.0
337400.0,4264050.0,510.0,2.65,10.0
337400.0,4264150.0,510.0,2.68,10.0
337400.0,4264250.0,510.0,2.74,10.0
337400.0,4264350.0,510.0,2.79,10.0
337400.0,4264450.0,510.0,2.82,10.0
337400.0,4264550.0,510.0,2.83,10.0
337400.0,4264650.0,510.0,2.84,10.0
337400.0,4264750.0,510.0,2.85,10.0
337400.0,4264850.0,510.0,2.85,10.0
337400.0,4264950.0,510.0,2.85,10.0
337400.0,4265050.0,510.0,2.86,10.0
337400.0,4265150.0,510.0,2.86,10.0
337500.0,4259950.0,510.0,2.64,10.0
337500.0,4260050.0,510.0,2.64,10.0
337500.0,4260150.0,510.0,2.64,10.0
337500.0,4260250.0,510.0,2.64,10.0
337500.0,4260350.0,510.0,2.64,10.0
337500.0,4260450.0,510.0,2.64,10.0
337500.0,4260550.0,510.0,2.64,10.0
337500.0,4260650.0,510.0,2.64,10.0
337500.0,4260750.0,510.0,2.64,10.0
337500.0,4260850.0,510.0,2.64,10.0
337500.0,4260950.0,510.0,2.64,10.0
337500.0,4261050.0,510.0,2.64,10.0
337500.0,4261150.0,510.0,2.64,10.0
337500.0,4261250.0,510.0,2.64,10.0
337500.0,4261350.0,510.0,2.64,10.0
337500.0,4261450.0,510.0,2.64,10.0
337500.0,4261550.0,510.0,2.64,10.0
337500.0,4261650.0,510.0,2.64,10.0
337500.0,4261750.0,510.0,2.64,10.0
337500.0,4261850.0,510.0,2.64,10.0
337500.0,4261950.0,510.0,2.64,10.0
337500.0,4262050.0,510.0,2.64,10.0
337500.0,4262150.0,510.0,2.64,10.0
337500.0,4262250.0,510.0,2.64,10.0
337500.0,4262350.0,510.0,2.64,10.0
337500.0,4262450.0,510.0,2.64,10.0
337500.0,4262550.0,510.0,2.64,10.0
337500.0,4262650.0,510.0,2.64,10.0
337500.0,4262750.0,510.0,2.64,10.0
337500.0,4262850.0,510.0,2.64,10.0
337500.0,4262950.0,510.0,2.64,10.0
337500.0,4263050.0,510.0,2.64,10.0
337500.0,4263150.0,510.0,2.64,10.0
337500.0,4263250.0,510.0,2.64,10.0
337500.0,4263350.0,510.0,2.64,10.0
337500.0,4263450.0,510.0,2.64,10.0
337500.0,4263550.0,510.0,2.64,10.0
337500.0,4263650.0,510.0,2.64,10.0
337500.0,4263750.0,510.0,2.64,10.0
337500.0,4263850.0,510.0,2.64,10.0
337500.0,4263950.0,510.0,2.64,10.0
337500.0,4264050.0,510.0,2.64,10.0
337500.0,4264150.0,510.0,2.65,10.0
337500.0,4264250.0,510.0,2.68,10.0
337500.0,4264350.0,510.0,2.73,10.0
337500.0,4264450.0,510.0,2.78,10.0
337500.0,4264550.0,510.0,2.81,10.0
337500.0,4264650.0,510.0,2.82,10.0
337500.0,4264750.0,510.0,2.84,10.0
337500.0,4264850.0,510.0,2.84,10.0
337500.0,4264950.0,510.0,2.85,10.0
337500.0,4265050.0,510.0,2.85,10.0
337500.0,4265150.0,510.0,2.85,10.0
337600.0,4259950.0,510.0,2.64,10.0
337600.0,4260050.0,510.0,2.64,10.0
337600.0,4260150.0,510.0,2.64,10.0
337600.0,4260250.0,510.0,2.64,10.0
337600.0,4260350.0,510.0,2.64,10.0
337600.0,4260450.0,510.0,2.64,10.0
337600.0,4260550.0,510.0,2.64,10.0
337600.0,4260650.0,510.0,2.64,10.0
337600.0,4260750.0,510.0,2.64,10.0
337600.0,4260850.0,510.0,2.64,10.0
337600.0,4260950.0,510.0,2.64,10.0
337600.0,4261050.0,510.0,2.64,10.0
