longitude,latitude,height_sea_level_m,height_geometric_m,gravity_mgal,gravity_disturbance_mgal,gravity_bouguer_mgal
31.76472,-26.45139,295.6,315.99939783157447,978959.7,-0.6246414636261761,-34.829408773613075
31.76862,-26.92889,217.9,240.15576131307483,979012.4,-5.93122682988178,-30.566913359160463
31.77472,-26.56389,285.6,306.4566131327549,978979.9,8.517617477453314,-24.650956365851137
31.77556,-26.33057,306.6,326.56123325002454,978949.9,1.5206647207960486,-34.343179956330964
31.78111,-26.22028,254.2,273.7745992541028,978958.7,1.9320466773351654,-26.485117073146014
31.78612,-26.15417,262.7,282.0102499417251,978952.0,2.500561082852073,-27.794906937475734
31.79694,-26.6375,243.5,264.6664537998063,978999.2,9.598041432560422,-19.307680481573346
31.79944,-26.71832,227.7,249.14427252994227,979011.8,11.5530374761438,-11.680336971801978
31.80194,-26.05611,250.5,269.5010697757135,978950.4,4.034779782174155,-25.20109252218617
31.82056,-26.28583,298.7,318.7514762213833,978963.2,15.619349226355553,-19.246707964968195
31.83139,-26.53444,262.7,283.71757953663075,979004.0,27.725202717934735,-3.074927873229953
31.83278,-26.4314,304.2,324.84503805412754,978981.2,25.04448846366722,-9.906813944232233
31.83778,-26.93889,294.7,317.2511148571699,979050.4,55.13504960923456,20.38825321876712
31.84167,-26.52444,288.3,309.3276225289602,979003.1,35.45123398210853,3.549843147390593
31.85083,-26.75166,188.7,210.4858414028252,979043.6,29.002326233196072,6.3002131465385744
31.86417,-26.37193,313.6,334.1637754260045,978985.8,36.79703557770699,1.7842566217569242
31.87889,-26.685,245.1,266.76251842208376,979039.5,47.10593017889187,19.211081067279977
31.87944,-26.61333,288.9,310.355487020386,979028.5,54.74825736740604,22.134106686154126
31.88806,-26.05583,291.1,310.52916799825886,978990.8,57.11816802434623,25.09048401392728
31.90222,-26.87721,143.9,166.39123395041076,979110.3,72.96577816852368,57.413040279971156
31.91556,-26.21167,256.9,277.07551624554895,979024.2,69.06693991622888,38.647063304444046
31.92361,-26.56778,267.3,288.7567225410776,979066.6,89.47363094729371,60.43130060154283
31.92917,-26.81612,119.5,141.8131804303506,979119.1,78.62361449189484,65.01213990680623
31.93668,-26.12778,197.5,217.39575792354688,979043.9,76.3411606720183,53.4278674925877
31.94083,-26.71083,128.9,150.84968159912057,979104.2,74.15627742966171,59.47276280663204
31.94556,-26.41861,639.2,660.2596058696669,978958.1,106.38083210086916,36.54542964676381
31.95277,-26.93388,156.7,179.4620881923036,979130.8,93.37130005843937,74.61816890866314
31.95528,-26.63943,154.2,175.96083072890778,979097.7,80.57856177852955,61.61136020831756
31.96777,-26.49417,726.9,748.2415175392183,978956.4,126.38975704729091,57.350991006899335
31.96918,-26.85278,96.0,118.55949668487179,979135.9,85.57970382715575,74.2008136994178
31.97083,-26.34,653.2,674.0482463421368,978952.6,110.78543221496511,38.46148988162339
31.97694,-26.05194,310.9,330.6058395444242,979023.8,96.591913938988,63.461570349528614
31.98418,-26.78639,94.2,116.52152789764494,979131.6,85.47711308475118,73.78795678300014
31.98444,-26.2375,207.0,227.457125763727,979063.0,90.70327832410112,68.85003376307199
25.00806,-25.60361,1196.7,1222.8049137289697,978653.73,33.58049698872492,-101.90591774504688
25.015,-25.71861,1141.2,1167.573808993574,978676.65,31.356090105022304,-97.6554987496209
25.02167,-25.76334,1162.2,1188.6708014175722,978673.48,31.535790359135717,-100.60628933439818
25.07722,-25.57027,1193.2,1219.2244601621699,978667.53,48.62050188484136,-86.95959304564468
25.10834,-25.74055,1129.7,1156.1271759672015,978690.25,39.8753586175153,-85.09712880438363
25.11667,-25.77,1161.0,1187.4830599746815,978691.08,48.29861181706656,-83.92144056109186
25.14362,-25.65416,1165.8,1192.032114086614,978680.34,47.13725550007075,-83.44144135785854
25.17387,-25.41888,1208.9,1234.5542418680175,978639.88,36.31880682008341,-101.22436434586982
25.17471,-25.57166,1191.8,1217.8144832517653,978658.89,39.44778615492396,-95.49439092256685
25.21333,-25.78833,1178.0,1204.4595708555744,978671.08,32.24023322563153,-101.67205445009583
25.22638,-25.56776,1200.7,1226.6872564565863,978658.12,41.689354160800576,-94.68009017168663
25.26666,-25.47333,1230.2,1255.9354573076123,978632.76,31.98132950323634,-107.26727953848939
25.27722,-25.56915,1209.2,1235.161007318512,978637.25,23.335967937018722,-113.82122244813746
25.28166,-25.38777,1248.2,1273.7354494549872,978632.95,43.65332089853473,-96.91838570061705
25.35167,-25.79167,1214.0,1240.3655122440757,978640.69,12.691677022259682,-125.12941090674292
25.39055,-25.50722,1237.5,1263.1746218955136,978632.93,32.00790217705071,-107.70159995398174
25.40277,-25.56055,1256.1,1281.9092019823636,978632.3,33.4129222194897,-109.48363550752532
25.41833,-25.97,1231.7,1258.342746890714,978646.39,11.293454271391965,-127.68571311006238
25.44083,-25.29639,1249.3,1274.332915912541,978621.78,39.04938315437175,-103.20439759996151
25.48582,-25.61111,1288.5,1314.376187975725,978627.39,34.96372862311546,-111.13031712452343
25.50027,-25.14082,1190.7,1214.9691231436987,978625.1,34.88045467296615,-100.48419142790644
25.50833,-25.47694,1280.3,1305.786319109063,978622.27,36.61787260638084,-108.71115765652871
25.515,-25.90668,1281.7,1308.2192858745225,978645.59,30.37767531827558,-114.48313393045544
25.51666,-25.80833,1245.4,1271.7111173566054,978639.89,20.383606768911704,-118.16002669743162
25.52306,-25.31444,1283.8,1308.7506854752382,978613.81,40.43843984720297,-105.59164759649812
25.56833,-25.66667,1286.5,1312.5011786349005,978634.0,37.08224634011276,-107.85967648970842
25.56888,-25.56776,1321.6,1347.358832012206,978616.13,36.927874821354635,-113.34940699195306
25.57304,-25.20944,1229.7,1254.2483883131135,978619.3,36.429758981685154,-102.09142132467966
25.575,-25.63889,1268.5,1294.440969755989,978635.46,34.92780044360552,-107.65549292451948
25.57797,-25.64833,1268.0,1293.9615633812207,978634.84,33.49496302357875,-109.37029836922667
25.58667,-25.43668,1346.6,1371.9806514276513,978604.6,42.190009652869776,-108.61320890533125
25.605,-25.44527,1334.4,1359.8116192075613,978604.1,37.33425108983647,-114.194287790993
25.61111,-25.2711,1282.5,1307.3242359822252,978608.83,38.040837201755494,-107.29821552114723
25.62888,-25.34888,1322.6,1347.6954140144135,978603.8,40.038652770919725,-110.34431615216747
25.63055,-25.62315,1286.0,1311.9003646709543,978629.13,35.09247470286209,-110.03987262715498
25.645,-25.86166,1278.3,1304.7218335758487,978644.69,31.59114015265368,-113.10289439701205
25.64833,-25.86166,1277.4,1303.822786575851,978644.19,30.813777997274883,-113.67428406503507
25.65901,-25.57677,1329.0,1354.7820979253368,978609.42,31.87458918581251,-116.95215387459848
25.67242,-25.47845,1397.0,1422.495125653693,978592.65,42.89672712632455,-114.26481173346409
25.67612,-25.2086,1199.6,1224.1412217650634,978620.67,28.569529315340333,-105.12849163242032
25.68832,-25.08,1214.3,1238.243911526432,978622.7,43.88035819050856,-90.34151992868405
25.6931,-25.53166,1372.0,1397.6387714100129,978596.99,35.83528655744158,-118.74025512071324
25.69316,-25.6234,1320.0,1345.8843874485826,978613.26,29.689105728524737,-118.92642599865255
25.70534,-25.38113,1387.0,1412.1376501017037,978588.72,42.58525063586421,-114.98161391941193
25.70805,-25.10944,1123.8,1147.843919435032,978631.61,22.858147961786017,-104.20270579060698
25.71416,-25.27388,1226.2,1250.921911440999,978618.78,30.396170781808905,-108.57387840655139
25.71893,-25.27364,1234.0,1258.7083370959933,978617.75,31.785147548187524,-108.03931786056265
25.72313,-25.32935,1311.0,1335.9079645315378,978604.07,38.03598677588161,-108.64756940068384
25.73212,-25.49008,1417.0,1442.4569667325452,978587.42,43.00924071727786,-117.75299921778617
25.73833,-25.89667,1363.4,1389.9238941516007,978620.6,31.303728032158688,-123.46498283766098
25.7401,-25.42776,1402.0,1427.2340250034233,978590.72,45.97999552183319,-112.73520756345337
25.74554,-25.02306,1109.2,1132.6910929308563,978625.35,17.90740382298827,-104.73929113491853
25.7489,-25.62061,1347.0,1372.825720143062,978610.05,34.98691856325604,-117.26006223478237
25.7541,-25.56682,1411.0,1436.662898852049,978586.48,34.89388075773604,-125.2753974671707
25.77211,-25.36252,1280.0,1304.8817980555564,978614.18,36.25740875676274,-106.9821856895868
25.78513,-25.46887,1417.0,1442.2756808644763,978586.44,43.46041286410764,-117.36822322286187
25.78767,-25.27399,1189.0,1213.4604139496982,978630.93,30.980852429405786,-103.46082719136692
25.80167,-25.91667,1417.3,1443.8717218082863,978602.8,28.726974229328334,-131.85527264683608
25.8063,-25.40683,1326.0,1350.9435950989887,978605.32,38.509473723126575,-111.78896432151322
25.80927,-25.21997,1143.0,1167.1520354954757,978639.54,29.065732684684917,-100.50995322815041
25.8127,-25.57497,1433.0,1458.5779550861776,978580.42,35.021504354896024,-127.31790436666464
25.82422,-25.34872,1234.0,1258.6143395397382,978621.48,30.247421049978584,-109.46439127546631
25.82991,-25.52028,1433.0,1458.3459307114845,978581.18,39.55183111911174,-122.96343836618436
25.8394,-25.4706,1445.0,1470.1054814923964,978579.15,44.634286366868764,-118.9253579109108
25.85333,-25.79167,1406.6,1432.7461430558408,978609.9,41.25159665592946,-118.47922222969675
25.85512,-25.1768,1088.0,1111.787676023101,978646.77,22.21627687534783,-101.89813435147818
25.85797,-25.28752,1158.0,1182.2150205564647,978637.48,26.947616188554093,-100.99337589179181
25.87,-25.99834,1465.8,1492.511121736873,978596.3,31.42821603885386,-135.1391181351468
25.873,-25.56532,1428.0,1453.407897374645,978584.53,38.21494288148824,-123.43900372038493
25.87379,-25.43463,1250.0,1274.8154915657558,978616.72,24.477466595475562,-115.31417444179155
25.88255,-25.33792,1173.0,1197.3195438117527,978633.73,24.340956389554776,-108.58815623613148
25.88834,-25.86667,1429.5,1455.8206318916402,978601.1,34.25940974231344,-128.09158692538662
25.88834,-25.76666,1428.9,1454.8929321515882,978602.5,42.451965404325165,-119.95717726390828
25.89767,-25.38927,1204.0,1228.4620948950185,978626.11,22.740808763424866,-112.46056384981435
25.9006,-25.2477,1128.0,1151.8889230704065,978641.81,24.696040458977222,-103.36774802252702
25.90636,-25.0936,1097.0,1120.2660980260891,978636.84,20.67792859626934,-103.9469237227609
25.90732,-25.15553,1097.0,1120.513261596102,978646.93,26.546345899696462,-97.79619645553619
25.92447,-25.02402,1082.0,1104.9239441430748,978629.88,13.803736996254884,-109.44564604354473
25.93225,-25.54706,1417.0,1442.191645637974,978587.11,38.61791721219197,-121.51115154794536
25.93233,-25.49316,1298.0,1322.929865327459,978603.56,22.059386545908637,-122.9882520485128
25.93468,-25.34818,1189.0,1213.1468871309607,978628.0,22.77752944326494,-111.60245956986353
25.94333,-25.73833,1429.5,1455.2364590587663,978598.1,40.15956889919471,-121.79564086565011
25.94821,-25.20912,1158.0,1181.600904904706,978635.03,29.768583239987493,-101.80222491150292
25.97166,-25.74834,1429.8,1455.5091611937748,978600.2,41.636626737657934,-120.75246900174491
25.97305,-25.09612,1131.0,1154.1078552554711,978632.22,26.324584407149814,-102.21319080765471
25.98836,-25.13942,1173.0,1196.2608381161938,978624.95,29.055675109964795,-102.08449003922556
25.99268,-25.04031,1113.0,1135.854413788118,978627.21,19.549527295515873,-106.54480233573426
25.99597,-25.55179,1295.0,1320.0468655137054,978606.76,20.254259667592123,-124.52449346440696
25.99673,-25.36491,1183.0,1207.0104537786522,978624.64,16.355437717866153,-117.00072840230084
25.99773,-25.4538,1250.0,1274.4596667599048,978611.66,17.96499085461255,-123.59280177857167
25.99831,-25.28413,1128.0,1151.7579454643937,978637.14,17.447052570991218,-110.52456717909992
26.00333,-25.77667,1444.7,1470.468087426787,978598.1,42.14903194701765,-121.61716057605545
26.01167,-25.87334,1467.3,1493.455878766807,978594.31,38.60640481580049,-126.97210504304914
26.01833,-25.60333,1339.9,1365.098085756487,978600.6,24.36904717795551,-126.92549380428886
26.02499,-25.53333,1267.0,1291.896317231179,978613.2,19.30616532289423,-124.56675047901433
26.02499,-25.72333,1422.2,1447.7534411848633,978598.91,39.720331261632964,-121.37867265872507
26.02667,-25.79668,1448.7,1474.5352276203173,978595.61,39.4985382494051,-124.27912229692706
26.03156,-25.58109,1280.0,1305.0770208542117,978608.17,14.986594084417447,-130.26534746313106
26.03667,-25.61667,1306.4,1331.5869150129556,978607.4,19.892024726374075,-128.59814944123318
26.03841,-25.97424,1497.1,1523.5739255096312,978587.13,33.554176183533855,-136.0674906212136
26.0414,-25.63544,1295.0,1320.2282370069042,978611.53,19.196339733083732,-124.62148170106161
26.045,-25.67332,1311.5,1336.8277079577852,978612.4,22.518341111717746,-124.22621190826754
26.04668,-25.815,1474.9,1500.811717979778,978590.61,41.3080152424518,-125.55565897712279
26.04832,-25.84332,1501.7,1527.7288869326314,978585.31,42.30612714251038,-127.66335196173534
26.04832,-25.86166,1510.0,1536.103817095332,978583.51,41.79016479710117,-128.97805628166128
26.0538,-25.05238,1128.0,1150.8825163480183,978625.48,21.620496224961244,-106.12576437081017
26.05499,-25.57167,1253.9,1278.8674094926416,978613.2,12.592929976643063,-128.65754601389776
26.05667,-25.90833,1493.8,1520.0763275235477,978586.51,36.53650406328961,-132.6125152829028
26.05667,-25.80167,1479.2,1505.0581817571165,978589.61,42.561244740965776,-124.28976624179157
26.05968,-25.37971,1219.0,1243.0537606605612,978614.29,16.09107917989604,-122.2179465254938
26.0598,-25.09509,1111.0,1134.070721060582,978634.58,22.57385449623689,-103.82115125700977
26.06093,-25.53929,1219.0,1243.8244339144646,978616.24,7.096771320793778,-130.32554333955545
26.06416,-25.1452,1119.0,1142.2908083903533,978637.38,24.432931595831178,-101.76193936341656
26.06442,-25.20146,1067.0,1090.4972163347784,978649.71,16.87273320357781,-104.63670210062048
26.065,-25.78667,1484.4,1510.1959937999827,978586.61,42.207191830850206,-126.04445931108415
26.06572,-25.26234,1113.0,1136.7049913571666,978637.38,14.561438425211236,-112.21072018192172
26.06667,-25.82668,1468.2,1494.1660322633275,978590.01,37.83114745479543,-127.59142387856048
26.06761,-25.32382,1204.0,1227.9082412860516,978615.25,16.282667197519913,-117.99234944913212
26.075,-25.76833,1501.1,1526.8429743696026,978583.31,45.33909601974301,-123.8579091972141
26.075,-25.93333,1491.4,1517.763773416359,978586.71,34.248516266816296,-134.70071318063867
26.07863,-25.47807,1231.0,1255.5567692515779,978615.49,14.262203394901007,-124.43353811608586
26.08479,-25.43185,1231.0,1255.3025430351263,978616.16,18.092082329909317,-118.81913045936832
26.09,-25.965,1501.4,1527.8627381268248,978583.81,32.213944893097505,-138.27889256982272
26.09167,-25.54167,1199.7,1224.4375340412407,978627.1,11.808390517835505,-116.1226839162495
26.09332,-25.54668,1203.3,1228.0495719305218,978620.5,5.970871750148945,-129.02196635540045
26.09474,-25.58319,1021.0,1045.8858448009858,978658.39,-14.908596865832806,-108.8385879973871
26.09976,-25.65799,1292.0,1317.1827518598304,978617.19,22.328267599456012,-123.62677352727178
26.11166,-25.01753,1073.0,1095.746336360505,978632.91,14.451093956595287,-107.5837576052166
26.11501,-25.60667,1264.9,1289.8095353530732,978616.1,16.40714347490575,-126.78361393115134
26.1232,-25.14999,1082.0,1105.3340432279763,978653.19,28.507750367745757,-94.82553733543402
26.1284,-25.95586,1501.7,1528.1394312069494,978581.77,30.908806924475357,-139.53343452580734
26.14043,-25.07153,1072.0,1094.9922170019615,978650.33,27.899669191450812,-93.8602569305636
26.14226,-25.47041,1180.0,1204.3882286332068,978620.09,3.612664485699497,-122.53123200708579
26.14339,-25.69655,1341.0,1366.4208530410747,978608.07,25.6796727970941,-124.86019737367653
26.1469,-25.52856,1167.0,1191.5256125320336,978623.42,-1.1050711536081508,-127.9639441165017
26.15044,-25.32214,1155.0,1178.9197261815007,978622.37,8.405762487091124,-122.457202032731
26.15073,-25.20451,1036.0,1059.5308432257596,978661.63,19.02609618601855,-99.15557857570771
26.16333,-25.52167,1161.3,1185.7572285872861,978625.3,-0.5210711010731757,-131.18574682860805
26.17227,-25.26511,1097.0,1120.6970054859567,978636.82,8.86938909383025,-116.03069071655653
26.1732,-25.64615,1387.0,1412.0454636696863,978595.37,30.60754207277205,-125.13576542461118
26.17542,-25.39034,1201.0,1225.1101220873643,978618.67,14.191827152622864,-115.3730551584992
26.18562,-25.1377,1039.0,1062.2271077702444,978670.9,33.7707852544263,-83.40785259675614
26.19333,-25.69833,1380.1,1405.4397571964432,978596.3,25.821277381153777,-129.05452230009536
26.20403,-25.33643,1158.0,1181.8562462303164,978623.08,9.024159825756215,-120.73652468245106
26.20865,-25.0434,1067.0,1089.7400215817006,978641.67,19.567492781672627,-101.01688569839664
26.20905,-25.55067,1195.0,1219.4255370304325,978618.86,1.3898858587490395,-132.40178291725678
26.21906,-25.6033,1311.0,1335.6403221204844,978602.52,17.203387872781605,-130.800364985944
26.22153,-25.18912,1042.0,1065.3048570325182,978662.68,22.92792660871055,-95.26941347372498
26.22578,-25.70857,1417.0,1442.3010780927004,978584.25,24.420136621920392,-135.3914542298288
26.23,-25.56332,1185.4,1209.819994952943,978623.7,2.377504280535504,-130.40710297981053
26.24419,-25.49361,1100.0,1124.137661834333,978628.86,-14.003697415580973,-136.81288155070354
26.24623,-25.27563,1076.0,1099.4968623233121,978638.19,2.965163624030538,-118.57839178241349
26.24738,-25.07541,1052.0,1074.7836783840105,978664.24,35.30559522297699,-84.36954671983226
26.24744,-25.01115,1049.0,1071.3871332591393,978660.49,34.956544863875024,-84.51273528690001
26.24805,-25.42892,1119.0,1142.9890015581323,978624.4,-8.11427626432851,-130.84587894312517
26.25848,-25.13097,1003.0,1025.9573701340119,978677.72,29.866977831698023,-83.80752704754111
26.27257,-25.35533,1113.0,1136.6649331451104,978627.75,-1.5688166205072775,-127.63782955679268
26.28961,-25.19019,1052.0,1075.028487769194,978651.58,14.75370578514412,-104.36299498926846
26.29333,-25.755,1492.9,1518.2266213322312,978562.51,22.823225091095082,-141.22376103833952
26.2989,-25.30821,1068.0,1091.399853375943,978635.83,-4.165078875026666,-125.29712682812973
26.30128,-25.59177,1180.0,1204.3827226410745,978622.49,-2.5102418801980093,-136.07992203600668
26.31,-25.58833,1195.1,1219.4486284565955,978620.8,0.6898598636034876,-133.9680847178166
26.31038,-25.47221,1106.0,1129.8970638639776,978626.69,-12.89619664743077,-136.34404387980527
26.31236,-25.53426,1106.0,1130.1086544415757,978630.63,-13.244246569112875,-137.18686757656036
26.31277,-25.07867,1015.0,1037.5349039199436,978665.34,24.686654702294618,-90.41197528836067
26.31721,-25.26994,1049.0,1072.1858528016023,978640.81,-2.444854588364251,-121.45340734445676
26.33054,-25.12759,983.0,1005.6653434913832,978664.23,10.350407649297267,-100.58934973205412
26.3479,-25.37791,1049.0,1072.48906753215,978634.92,-15.777574643841945,-134.75845695832714
26.34792,-25.19774,1021.0,1043.8426100410813,978650.41,3.4364034343743697,-111.65297405007207
26.35287,-25.48254,1076.0,1099.8363303893818,978635.32,-14.265237808926031,-134.80251646369354
26.35667,-25.77333,1546.8,1572.1138101802771,978554.32,29.960418626782484,-140.72676816729043
26.37575,-25.28667,1024.0,1047.091271522635,978642.69,-9.473898670286871,-126.14889392068324
26.37833,-25.78168,1499.6,1524.9423403483572,978567.21,27.708968054270372,-142.31747302814463
26.3819,-25.07001,981.0,1003.2545612607537,978657.94,7.3094659766647965,-104.52010107788594
26.39,-25.515,1084.8,1108.713207638443,978641.39,-7.733434159425087,-123.08299951874554
26.40106,-25.42825,1045.0,1068.5394092724987,978639.63,-15.807915615965612,-134.58242704648382
26.40382,-25.18967,997.0,1019.6937187521027,978653.67,-0.19357776828110218,-113.00784119102106
26.40924,-25.33792,1024.0,1047.2195189268812,978641.26,-14.440361467306502,-129.87867456948624
26.41008,-25.52846,1076.0,1099.9537035241453,978642.33,-10.440899590146728,-127.57562909664537
26.41084,-25.00575,969.0,990.8529316396191,978647.67,-2.338930863654241,-112.17494244748107
26.41325,-25.1384,997.0,1019.4856170700515,978660.62,10.254327403730713,-102.50142239203534
26.4147,-25.58946,1090.0,1114.24348717397,978640.65,-11.998387216357514,-126.19626994613917
26.41667,-25.59666,1106.4,1130.6802450287275,978638.69,-9.393500909092836,-134.22776027704464
26.43333,-25.80833,1426.5,1451.9871209491648,978587.11,23.218538107001223,-134.6846109926314
26.43808,-25.06824,978.0,1000.0743524212493,978653.91,2.4208303374471143,-109.03407108121303
26.44507,-25.45927,1082.0,1105.6061007494798,978637.61,-8.563956897822209,-131.63369249060622
26.44675,-25.37213,1058.0,1081.2537847086237,978638.95,-8.639250149135478,-129.02640598113777
26.45589,-25.27438,1018.0,1040.9266865827117,978644.82,-8.38920363818761,-124.35198962994512
26.46687,-25.21686,998.0,1020.6886531048641,978651.86,-3.5878370134159923,-117.33856501231078
26.47166,-25.815,1507.8,1533.3549040823991,978574.41,35.146814903011546,-134.26429955387863
26.47833,-25.62334,1183.8,1208.2238841803653,978616.0,-10.036617243662477,-142.83359949478893
26.48573,-25.02078,991.0,1012.7144438254519,978638.77,-5.533090408309363,-118.21473990780206
26.49448,-25.11467,1000.0,1022.157614867012,978649.39,1.4956832010066137,-111.94703060019104
26.50162,-25.42709,1088.0,1111.4185471558355,978635.98,-6.146754935267381,-129.65444768997156
26.51143,-25.36723,1058.0,1081.1672342921913,978640.81,-6.463486207649112,-127.06670071982185
26.51624,-25.0679,1009.0,1030.8715805103645,978639.58,-2.3830217311624438,-117.20598323014174
26.51804,-25.48053,1149.0,1172.6610378642051,978625.8,-1.1754445688566193,-131.4054074207918
26.52299,-25.29712,1024.0,1046.9030058164171,978644.92,-8.030721489223652,-124.91902014215316
26.52499,-25.84332,1544.7,1570.438733713563,978575.41,45.5808945025783,-129.2640890105424
26.53464,-25.17191,1024.0,1046.3676043114867,978644.23,-0.16881936928257346,-115.98775499322157
26.54066,-25.00459,1021.0,1042.5116276674464,978626.95,-7.039230345515534,-123.11607635195375
26.54333,-25.65334,1248.1,1272.7272084280723,978616.5,8.25096169556491,-133.29936261684335
26.57881,-25.09102,1024.0,1045.8643422532539,978636.53,-2.4093720256350935,-118.01765332973191
26.58333,-25.34309,1065.0,1088.0408968881613,978637.75,-5.716194831416942,-126.65261005695315
26.58377,-25.14629,1036.0,1058.1507624642677,978642.29,3.306611007777974,-113.76201505290574
26.59666,-25.92168,1544.4,1570.5987236930207,978586.71,51.37372717901599,-123.18365909589735
26.59755,-25.44348,1094.0,1117.4855159154765,978633.84,-7.562546275090426,-131.59485486988618
26.60059,-25.39253,1088.0,1111.2641194565122,978634.87,-4.8861701196292415,-127.29731355933255
26.60262,-25.49702,1195.0,1218.735782910235,978616.0,2.083313186070882,-132.29356255253134
26.60287,-25.20958,1052.0,1074.4396072146758,978640.43,2.073430555057712,-117.70330731499519
26.605,-25.77499,1467.0,1492.374664452823,978584.11,35.03558527131099,-130.65935245480966
26.60667,-25.99333,1516.4,1542.92292854939,978599.21,50.24536894063931,-120.83509091273191
26.61333,-25.66167,1271.6,1296.277860693661,978612.5,10.929617203655653,-131.90348153579018
26.61333,-25.84,1513.9,1539.6624723832156,978585.91,46.82247920380905,-121.67139360317739
26.62206,-25.29869,1070.0,1092.833596384405,978634.97,-3.918606885825284,-125.90442878861752
26.62833,-25.68167,1309.1,1333.9004318954228,978605.3,13.926546397269703,-134.3801613311385
26.63942,-25.06181,1055.0,1076.614636424663,978624.81,-2.617198980296962,-121.78598395402372
26.64386,-25.34543,1082.0,1105.0530395359942,978634.86,-3.520694295759313,-126.77152124844456
26.64494,-25.10564,1065.0,1086.8365580186926,978629.97,2.6586139338323846,-118.53019655318356
26.67622,-25.24684,1111.0,1133.5703785243177,978631.6,8.894043336855248,-117.52530581002381
26.68228,-25.48404,1161.0,1184.6915731463391,978624.99,1.4801935757277533,-130.14961496970878
26.68573,-25.19154,1091.0,1113.2760266413043,978633.7,8.580783747020178,-115.20831771540514
26.68668,-25.64667,1249.4,1273.9755505950943,978609.8,2.4059968687361106,-137.9221302060344
26.70055,-25.02113,1041.0,1062.3423178679652,978614.66,-14.354598500300199,-132.68229435946358
26.7112,-25.43294,1164.0,1187.456611703693,978623.33,4.253839006414637,-127.65805953824298
26.71667,-25.96167,1594.4,1620.800184226843,978583.81,61.11874115804676,-119.63376714187228
26.71669,-25.0946,1091.0,1112.7179410838944,978618.89,0.3296937053091824,-123.06250376935894
26.71944,-25.37759,1140.0,1163.1936661555994,978627.39,4.700500940787606,-122.7718358932129
26.73466,-25.32137,1152.0,1174.9286235565555,978625.01,9.868136355653405,-118.65359980935673
26.73488,-25.15154,1167.0,1189.0474807632543,978612.77,13.80853108735755,-117.96542616060083
26.74001,-25.60001,1252.7,1276.9963498813245,978606.1,2.922715726075694,-138.8784515412382
26.74429,-25.23509,1155.0,1177.5323584090593,978624.32,15.99592005892191,-115.04022512531407
26.75629,-25.46964,1128.0,1151.6297827247886,978629.98,-2.7207957977661863,-130.4960418327492
26.7823,-25.41209,1119.0,1142.3438925279772,978633.03,1.4946776716969907,-125.49611213734208
26.78333,-25.645,1353.6,1378.139880972037,978587.91,12.768849852262065,-135.5919181746056
26.78505,-25.03294,1097.0,1118.3848949819026,978604.95,-7.590320578427054,-131.53388405787763
26.78999,-25.79832,1562.4,1587.84550706056,978573.01,51.73582844808698,-123.71249187364475
26.79832,-25.5,1132.6,1156.3728676384696,978627.8,-5.566309627378359,-131.02653772020625
26.80493,-25.17828,1158.0,1180.2625770924255,978616.29,12.760235367459245,-118.48806727650333
26.80695,-25.27303,1204.0,1226.7677132633723,978613.82,18.043365864665247,-114.37242343902435
26.80956,-25.22951,1158.0,1180.5602025575397,978620.54,13.538555516744964,-117.66904018365943
26.81621,-25.12419,1128.0,1149.9376804409972,978618.55,9.420746495830826,-119.03181472554888
26.82167,-25.94167,1543.5,1569.7392678542355,978586.51,49.48919500934426,-125.29739753441538
26.82217,-25.31319,1173.0,1195.9521433797875,978623.31,15.225325236096978,-116.85544927225743
26.82452,-25.37294,1109.0,1132.1890281219705,978635.97,4.039612876717001,-121.31337621437605
26.83186,-25.47649,1100.0,1123.650906765145,978635.27,-6.543386065517552,-131.50962649446126
26.85287,-25.07967,1097.0,1118.7028115882772,978613.78,-1.8987552151083946,-126.31052072429893
26.8624,-25.42999,1097.0,1120.451764427466,978640.41,0.8672972558997571,-124.22066983251247
26.89618,-25.38133,1097.0,1120.2839320122766,978644.92,8.729950004606508,-116.13180956530427
26.89999,-25.87,1588.6,1614.4163001314232,978572.31,54.15590151248034,-123.81373179862646
26.9016,-25.47218,1094.0,1117.6768135995314,978640.55,-2.8044730371329933,-127.31131522906453
26.92,-25.63333,1270.7,1295.1422569720646,978609.4,9.475707696168683,-134.7880174774216
26.94135,-25.36005,1158.0,1181.2587399528752,978636.32,20.429975502192974,-108.87380143702927
26.9418,-25.10703,1052.0,1074.016708959082,978635.02,3.656716590281576,-115.09624101144247
26.9496,-25.15897,1067.0,1089.3217534214884,978637.56,7.3135616183280945,-111.48416792945052
26.97192,-25.05247,1042.0,1063.7631248441767,978626.92,-3.8255737292347476,-122.6244282198168
26.97667,-25.815,1436.8,1462.2857057482654,978603.1,41.913457241957076,-121.13084460399023
26.98547,-25.46262,1061.0,1084.7069123871418,978649.67,-3.1869315794901922,-123.77797339920676
26.99461,-25.3987,1128.0,1151.4901369701124,978638.22,10.443399879615754,-114.6819925327802
26.99623,-25.33276,1097.0,1120.237069726002,978634.24,1.4289038494462147,-119.62848465603751
26.99922,-25.10568,1082.0,1104.1264529770249,978637.82,15.840492016053759,-104.53395793708711
27.01167,-25.28667,1163.7,1186.7694934820909,978616.4,7.332064495887607,-116.92622194279126
27.02667,-25.78833,1402.1,1427.4290272058017,978608.3,38.247555576846935,-116.35234679824839
27.02834,-25.63834,1110.7,1135.1801458692933,978647.69,-1.938797886366956,-126.88516447031945
